250	1.50754389936215
251	1.50704962815970
252	1.50655535695724
253	1.50606108575478
254	1.50556681455233
255	1.50507254334987
256	1.50457827214741
257	1.50408400094496
258	1.50358972974250
259	1.50309545854004
260	1.50260118733759
261	1.50210691613513
262	1.50161264493267
263	1.50111837373022
264	1.50062410252776
265	1.50012983132530
266	1.49969196261483
267	1.49926854881436
268	1.49884513501389
269	1.49842172121342
270	1.49800149471537
271	1.49760579658817
272	1.49721009846097
273	1.49681440033377
274	1.49641870220656
275	1.49602300407936
276	1.49564607792464
277	1.49527637975932
278	1.49490668159400
279	1.49453698342868
280	1.49416728526337
281	1.49381809719294
282	1.49347980805503
283	1.49314151891712
284	1.49280322977921
285	1.49246494064130
286	1.49212665150338
287	1.49178836236547
288	1.49145007322756
289	1.49111178408965
290	1.49079403908795
291	1.49048785016287
292	1.49018166123779
293	1.48987547231270
294	1.48956928338762
295	1.48926309446254
296	1.48895690553746
297	1.48865674437477
298	1.48837271634083
299	1.48808868830690
300	1.48780466027296
301	1.48752063223903
302	1.48723660420509
303	1.48699275662599
304	1.48675599971539
305	1.48651924280480
306	1.48628248589420
307	1.48604572898360
308	1.48580897207300
309	1.48557221516240
310	1.48533545825181
311	1.48509870134121
312	1.48486194443061
313	1.48462518752001
314	1.48438843060941
315	1.48415167369882
316	1.48391491678822
317	1.48367815987762
318	1.48344140296702
319	1.48320464605642
320	1.48296788914583
321	1.48273113223523
322	1.48249437532463
323	1.48225761841403
324	1.48202086150343
325	1.48178410459284
326	1.48154734768224
327	1.48131059077164
328	1.48107383386104
329	1.48083707695044
330	1.48060032003985
331	1.48039114296734
332	1.48019160581126
333	1.47999206865518
334	1.47979253149910
335	1.47960142560721
336	1.47941178430111
337	1.47922214299501
338	1.47903250168892
339	1.47884286038282
340	1.47865321907673
341	1.47847070503597
342	1.47829228776978
343	1.47811387050360
344	1.47793545323741
345	1.47775703597122
346	1.47757861870504
347	1.47740640898067
348	1.47724432735084
349	1.47708224572102
350	1.47692016409119
351	1.47675808246137
352	1.47659600083154
353	1.47643391920172
354	1.47627183757189
355	1.47610975594207
356	1.47594767431224
357	1.47578559268242
358	1.47562351105260
359	1.47546142942277
360	1.47529934779295
361	1.47513726616312
362	1.47498775126135
363	1.47483891170535
364	1.47469007214934
365	1.47454123259334
366	1.47441672293837
367	1.47429258378951
368	1.47416844464065
369	1.47404430549179
370	1.47392016634293
371	1.47379602719407
372	1.47367188804521
373	1.47354774889634
374	1.47342360974748
375	1.47329947059862
376	1.47317533144976
377	1.47305119230090
378	1.47292705315204
379	1.47280291400318
380	1.47267877485432
381	1.47255463570546
382	1.47243049655660
383	1.47230635740773
384	1.47218221825887
385	1.47205807911001
386	1.47193393996115
387	1.47180980081229
388	1.47168566166343
389	1.47156152251457
390	1.47143738336571
391	1.47131324421685
392	1.47118910506799
393	1.47106496591912
394	1.47094082677026
395	1.47081668762140
396	1.47069254847254
397	1.47056840932368
398	1.47044427017482
399	1.47032013102596
400	1.47019599187710
401	1.47007185272824
402	1.46994771357937
403	1.46982357443051
404	1.46969943528165
405	1.46958572827865
406	1.46949191513519
407	1.46939810199173
408	1.46930428884826
409	1.46921047570480
410	1.46911666256134
411	1.46902284941788
412	1.46892903627442
413	1.46883522313095
414	1.46874140998749
415	1.46864759684403
416	1.46855378370057
417	1.46845997055711
418	1.46836615741364
419	1.46827234427018
420	1.46817853112672
421	1.46808471798326
422	1.46799090483980
423	1.46789709169633
424	1.46780327855287
425	1.46770946540941
426	1.46761565226595
427	1.46752183912249
428	1.46742802597902
429	1.46733421283556
430	1.46724039969210
431	1.46714658654864
432	1.46705277340518
433	1.46695896026171
434	1.46686514711825
435	1.46677133397479
436	1.46668061248867
437	1.46660553666239
438	1.46653046083612
439	1.46645538500985
440	1.46638030918358
441	1.46630523335731
442	1.46623015753103
443	1.46615508170476
444	1.46608000587849
445	1.46600493005222
446	1.46592985422595
447	1.46585477839967
448	1.46577970257340
449	1.46570462674713
450	1.46562955092086
451	1.46555447509459
452	1.46547939926832
453	1.46540432344204
454	1.46532924761577
455	1.46525417178950
456	1.46517909596323
457	1.46510402013696
458	1.46502894431068
459	1.46495386848441
460	1.46487879265814
461	1.46480371683187
462	1.46472864100560
463	1.46465356517933
464	1.46457848935305
465	1.46450341352678
466	1.46442833770051
467	1.46435326187424
468	1.46428028716493
469	1.46421663045259
470	1.46415297374024
471	1.46408931702790
472	1.46402566031555
473	1.46396200360321
474	1.46389834689087
475	1.46383469017852
476	1.46377103346618
477	1.46370737675384
478	1.46364372004149
479	1.46358006332915
480	1.46351640661680
481	1.46345274990446
482	1.46338909319212
483	1.46332543647977
484	1.46326177976743
485	1.46319812305509
486	1.46313446634274
487	1.46307722183616
488	1.46302096097822
489	1.46296470012027
490	1.46290843926233
491	1.46285217840438
492	1.46279591754644
493	1.46273965668849
494	1.46268339583055
495	1.46262713497260
496	1.46257087411466
497	1.46251461325672
498	1.46245835239877
499	1.46240209154083
500	1.46234583068288
501	1.46228956982494
502	1.46223330896699
503	1.46217704810905
504	1.46212078725110
505	1.46206452639316
506	1.46200826553521
507	1.46195200467727
508	1.46189574381932
509	1.46184309895444
510	1.46179548879761
511	1.46174787864078
512	1.46170026848394
513	1.46165265832711
514	1.46160504817028
515	1.46155743801344
516	1.46150982785661
517	1.46146221769978
518	1.46141460754294
519	1.46136699738611
520	1.46131938722928
521	1.46127177707244
522	1.46122416691561
523	1.46117655675878
524	1.46112894660194
525	1.46108133644511
526	1.46103372628827
527	1.46098611613144
