176.349000000000	11.9933000000000	6.23446000000000e-08
176.772000000000	11.9950000000000	6.25462000000000e-08
177.196000000000	11.9967000000000	6.27483000000000e-08
177.619000000000	11.9984000000000	6.29508000000000e-08
178.043000000000	12	6.31538000000000e-08
178.467000000000	12.0017000000000	6.33572000000000e-08
178.890000000000	12.0034000000000	6.35611000000000e-08
179.314000000000	12.0051000000000	6.37654000000000e-08
179.738000000000	12.0068000000000	6.39702000000000e-08
180.161000000000	12.0085000000000	6.41754000000000e-08
180.585000000000	12.0102000000000	6.43810000000000e-08
181.009000000000	12.0119000000000	6.45872000000000e-08
181.432000000000	12.0137000000000	6.47937000000000e-08
181.856000000000	12.0154000000000	6.50008000000000e-08
182.280000000000	12.0171000000000	6.52083000000000e-08
182.703000000000	12.0189000000000	6.54163000000000e-08
183.127000000000	12.0206000000000	6.56247000000000e-08
183.551000000000	12.0223000000000	6.58336000000000e-08
183.974000000000	12.0241000000000	6.60430000000000e-08
184.398000000000	12.0259000000000	6.62528000000000e-08
184.822000000000	12.0276000000000	6.64631000000000e-08
185.245000000000	12.0294000000000	6.66739000000000e-08
185.669000000000	12.0312000000000	6.68852000000000e-08
186.093000000000	12.0330000000000	6.70970000000000e-08
186.516000000000	12.0347000000000	6.73092000000000e-08
186.940000000000	12.0365000000000	6.75219000000000e-08
187.364000000000	12.0383000000000	6.77352000000000e-08
187.787000000000	12.0402000000000	6.79489000000000e-08
188.211000000000	12.0420000000000	6.81630000000000e-08
188.635000000000	12.0438000000000	6.83777000000000e-08
189.058000000000	12.0456000000000	6.85929000000000e-08
189.482000000000	12.0474000000000	6.88086000000000e-08
189.906000000000	12.0493000000000	6.90248000000000e-08
190.329000000000	12.0511000000000	6.92415000000000e-08
190.753000000000	12.0530000000000	6.94587000000000e-08
191.177000000000	12.0548000000000	6.96764000000000e-08
191.600000000000	12.0567000000000	6.98946000000000e-08
192.024000000000	12.0585000000000	7.01133000000000e-08
192.448000000000	12.0604000000000	7.03325000000000e-08
192.871000000000	12.0623000000000	7.05523000000000e-08
193.295000000000	12.0642000000000	7.07725000000000e-08
193.719000000000	12.0660000000000	7.09933000000000e-08
194.142000000000	12.0679000000000	7.12146000000000e-08
194.566000000000	12.0698000000000	7.14365000000000e-08
194.990000000000	12.0717000000000	7.16588000000000e-08
195.413000000000	12.0736000000000	7.18817000000000e-08
195.837000000000	12.0756000000000	7.21052000000000e-08
196.261000000000	12.0775000000000	7.23291000000000e-08
196.684000000000	12.0794000000000	7.25536000000000e-08
197.108000000000	12.0813000000000	7.27787000000000e-08
197.532000000000	12.0833000000000	7.30042000000000e-08
197.955000000000	12.0852000000000	7.32304000000000e-08
198.379000000000	12.0872000000000	7.34570000000000e-08
198.802000000000	12.0891000000000	7.36842000000000e-08
199.226000000000	12.0911000000000	7.39120000000000e-08
199.650000000000	12.0931000000000	7.41403000000000e-08
200.073000000000	12.0951000000000	7.43692000000000e-08
200.497000000000	12.0970000000000	7.45987000000000e-08
200.921000000000	12.0990000000000	7.48287000000000e-08
201.344000000000	12.1010000000000	7.50592000000000e-08
201.768000000000	12.1030000000000	7.52904000000000e-08
202.192000000000	12.1050000000000	7.55221000000000e-08
202.615000000000	12.1070000000000	7.57544000000000e-08
203.039000000000	12.1091000000000	7.59872000000000e-08
203.463000000000	12.1111000000000	7.62206000000000e-08
203.886000000000	12.1131000000000	7.64546000000000e-08
204.310000000000	12.1152000000000	7.66892000000000e-08
204.734000000000	12.1172000000000	7.69244000000000e-08
205.157000000000	12.1193000000000	7.71601000000000e-08
205.581000000000	12.1213000000000	7.73965000000000e-08
206.005000000000	12.1234000000000	7.76334000000000e-08
206.428000000000	12.1254000000000	7.78710000000000e-08
206.852000000000	12.1275000000000	7.81091000000000e-08
207.276000000000	12.1296000000000	7.83478000000000e-08
207.699000000000	12.1317000000000	7.85872000000000e-08
208.123000000000	12.1338000000000	7.88271000000000e-08
208.547000000000	12.1359000000000	7.90677000000000e-08
208.970000000000	12.1380000000000	7.93088000000000e-08
209.394000000000	12.1401000000000	7.95506000000000e-08
209.818000000000	12.1422000000000	7.97930000000000e-08
210.241000000000	12.1444000000000	8.00360000000000e-08
210.665000000000	12.1465000000000	8.02796000000000e-08
211.089000000000	12.1486000000000	8.05239000000000e-08
211.512000000000	12.1508000000000	8.07688000000000e-08
211.936000000000	12.1529000000000	8.10143000000000e-08
212.360000000000	12.1551000000000	8.12604000000000e-08
212.783000000000	12.1573000000000	8.15072000000000e-08
213.207000000000	12.1594000000000	8.17546000000000e-08
213.631000000000	12.1616000000000	8.20027000000000e-08
214.054000000000	12.1638000000000	8.22514000000000e-08
214.478000000000	12.1660000000000	8.25008000000000e-08
214.902000000000	12.1682000000000	8.27508000000000e-08
215.325000000000	12.1704000000000	8.30014000000000e-08
215.749000000000	12.1726000000000	8.32528000000000e-08
216.173000000000	12.1748000000000	8.35047000000000e-08
216.596000000000	12.1771000000000	8.37574000000000e-08
217.020000000000	12.1793000000000	8.40107000000000e-08
217.444000000000	12.1815000000000	8.42647000000000e-08
217.867000000000	12.1838000000000	8.45193000000000e-08
218.291000000000	12.1860000000000	8.47746000000000e-08
218.715000000000	12.1883000000000	8.50306000000000e-08
219.138000000000	12.1906000000000	8.52873000000000e-08
219.562000000000	12.1928000000000	8.55447000000000e-08
219.985000000000	12.1951000000000	8.58027000000000e-08
220.409000000000	12.1974000000000	8.60614000000000e-08
220.833000000000	12.1997000000000	8.63209000000000e-08
221.256000000000	12.2020000000000	8.65810000000000e-08
